300,6,737.59,-261.1,-252.97,-0.73866,1.705,2.1131
303,6,735.31,-254.77,-246.61,-0.71758,1.7175,2.1253
306,6,733.03,-248.4,-240.22,-0.69658,1.7299,2.1375
309,6,730.75,-242,-233.79,-0.67566,1.7423,2.1497
312,6,728.46,-235.56,-227.32,-0.65484,1.7547,2.1619
315,6,726.17,-229.08,-220.82,-0.63409,1.7671,2.1741
318,6,723.88,-222.56,-214.28,-0.61342,1.7795,2.1864
321,6,721.59,-216.01,-207.7,-0.59284,1.7918,2.1986
324,6,719.3,-209.43,-201.08,-0.57233,1.8042,2.2109
327,6,717,-202.8,-194.43,-0.55189,1.8165,2.2232
330,6,714.7,-196.14,-187.74,-0.53153,1.8289,2.2355
333,6,712.4,-189.44,-181.02,-0.51125,1.8412,2.2478
336,6,710.09,-182.71,-174.26,-0.49103,1.8535,2.2601
339,6,707.78,-175.94,-167.46,-0.47089,1.8658,2.2724
342,6,705.47,-169.13,-160.62,-0.45081,1.8781,2.2848
345,6,703.15,-162.28,-153.75,-0.4308,1.8904,2.2971
348,6,700.83,-155.4,-146.84,-0.41086,1.9026,2.3095
351,6,698.51,-148.48,-139.89,-0.39098,1.9149,2.3219
354,6,696.18,-141.53,-132.91,-0.37117,1.9271,2.3342
357,6,693.84,-134.54,-125.89,-0.35142,1.9393,2.3466
360,6,691.51,-127.51,-118.83,-0.33173,1.9516,2.359
363,6,689.16,-120.44,-111.73,-0.3121,1.9637,2.3714
366,6,686.81,-113.34,-104.6,-0.29253,1.9759,2.3838
369,6,684.46,-106.2,-97.432,-0.27303,1.9881,2.3961
372,6,682.1,-99.021,-90.225,-0.25357,2.0002,2.4085
375,6,679.73,-91.807,-82.98,-0.23418,2.0123,2.4209
378,6,677.36,-84.557,-75.699,-0.21484,2.0245,2.4333
381,6,674.98,-77.27,-68.38,-0.19555,2.0365,2.4457
384,6,672.6,-69.945,-61.025,-0.17632,2.0486,2.4581
387,6,670.2,-62.584,-53.632,-0.15715,2.0606,2.4705
390,6,667.8,-55.187,-46.202,-0.13802,2.0726,2.4829
393,6,665.4,-47.752,-38.735,-0.11895,2.0846,2.4952
396,6,662.98,-40.281,-31.231,-0.099925,2.0966,2.5076
399,6,660.56,-32.772,-23.689,-0.080953,2.1085,2.52
402,6,658.13,-25.227,-16.111,-0.06203,2.1204,2.5323
405,6,655.7,-17.646,-8.4953,-0.043157,2.1323,2.5447
408,6,653.25,-10.028,-0.84277,-0.024331,2.1441,2.557
411,6,650.79,-2.3727,6.8468,-0.0055535,2.1559,2.5693
414,6,648.33,5.3188,14.573,0.013178,2.1677,2.5817
417,6,645.86,13.047,22.337,0.031862,2.1795,2.594
420,6,643.37,20.811,30.137,0.050501,2.1912,2.6063
423,6,640.88,28.612,37.975,0.069095,2.2029,2.6186
426,6,638.38,36.45,45.849,0.087645,2.2145,2.6309
429,6,635.86,44.324,53.76,0.10615,2.2262,2.6432
432,6,633.34,52.234,61.708,0.12461,2.2377,2.6555
435,6,630.8,60.181,69.693,0.14303,2.2493,2.6677
438,6,628.25,68.164,77.714,0.16141,2.2608,2.68
441,6,625.69,76.183,85.773,0.17974,2.2723,2.6922
444,6,623.12,84.239,93.868,0.19804,2.2837,2.7045
447,6,620.53,92.33,102,0.21629,2.2951,2.7167
450,6,617.93,100.46,110.17,0.2345,2.3065,2.7289
453,6,615.32,108.62,118.37,0.25268,2.3178,2.7411
456,6,612.69,116.82,126.61,0.27081,2.3291,2.7533
459,6,610.05,125.06,134.89,0.2889,2.3404,2.7655
462,6,607.39,133.33,143.21,0.30696,2.3516,2.7777
465,6,604.72,141.64,151.56,0.32498,2.3627,2.7899
468,6,602.03,149.98,159.95,0.34296,2.3739,2.8021
471,6,599.33,158.36,168.37,0.3609,2.385,2.8143
474,6,596.61,166.78,176.83,0.37881,2.396,2.8265
477,6,593.87,175.23,185.33,0.39668,2.407,2.8387
480,6,591.11,183.71,193.87,0.41452,2.418,2.8509
483,6,588.33,192.24,202.44,0.43232,2.429,2.863
486,6,585.54,200.8,211.04,0.45008,2.4398,2.8752
489,6,582.72,209.39,219.69,0.46782,2.4507,2.8874
492,6,579.89,218.02,228.37,0.48551,2.4615,2.8996
495,6,577.03,226.69,237.08,0.50318,2.4723,2.9118
498,6,574.15,235.39,245.84,0.52081,2.483,2.924
501,6,571.25,244.13,254.63,0.53841,2.4937,2.9363
504,6,568.33,252.9,263.46,0.55597,2.5044,2.9485
507,6,565.38,261.71,272.32,0.57351,2.515,2.9607
510,6,562.4,270.55,281.22,0.59101,2.5256,2.973
513,6,559.4,279.43,290.16,0.60848,2.5362,2.9853
516,6,556.38,288.35,299.13,0.62593,2.5467,2.9976
519,6,553.32,297.3,308.14,0.64334,2.5571,3.0099
522,6,550.24,306.29,317.19,0.66072,2.5676,3.0223
525,6,547.13,315.31,326.28,0.67808,2.578,3.0347
528,6,543.99,324.37,335.4,0.69541,2.5883,3.0471
531,6,540.82,333.47,344.56,0.71271,2.5987,3.0596
534,6,537.61,342.6,353.76,0.72998,2.609,3.072
537,6,534.37,351.76,362.99,0.74722,2.6192,3.0846
540,6,531.1,360.97,372.27,0.76444,2.6295,3.0971
543,6,527.79,370.21,381.58,0.78164,2.6396,3.1097
546,6,524.45,379.48,390.92,0.7988,2.6498,3.1224
549,6,521.06,388.8,400.31,0.81595,2.6599,3.1351
552,6,517.64,398.14,409.73,0.83307,2.67,3.1479
555,6,514.17,407.53,419.2,0.85016,2.6801,3.1607
558,6,510.67,416.95,428.7,0.86724,2.6902,3.1736
561,6,507.12,426.41,438.24,0.88429,2.7002,3.1865
564,6,503.52,435.9,447.82,0.90132,2.7102,3.1995
567,6,499.88,445.43,457.44,0.91833,2.7201,3.2125
570,6,496.19,455,467.09,0.93531,2.7301,3.2257
573,6,492.45,464.61,476.79,0.95228,2.74,3.2389
576,6,488.67,474.25,486.53,0.96923,2.7499,3.2521
579,6,484.82,483.93,496.3,0.98616,2.7597,3.2655
582,6,480.93,493.64,506.12,1.0031,2.7696,3.2789
585,6,476.98,503.4,515.98,1.02,2.7794,3.2924
588,6,472.97,513.19,525.87,1.0368,2.7892,3.306
591,6,468.91,523.02,535.81,1.0537,2.799,3.3197
594,6,464.78,532.88,545.79,1.0705,2.8087,3.3335
597,6,460.6,542.79,555.81,1.0874,2.8185,3.3474
600,6,456.35,552.73,565.88,1.1042,2.8282,3.3614
603,6,452.03,562.71,575.98,1.121,2.8379,3.3755
606,6,447.65,572.73,586.13,1.1378,2.8476,3.3897
609,6,443.2,582.78,596.32,1.1545,2.8573,3.4041
612,6,438.68,592.88,606.56,1.1713,2.8669,3.4186
615,6,434.1,603.01,616.83,1.1881,2.8765,3.4332
618,6,429.44,613.18,627.15,1.2048,2.8861,3.448
621,6,424.7,623.39,637.52,1.2215,2.8957,3.463
624,6,419.9,633.64,647.93,1.2383,2.9053,3.4781
627,6,415.01,643.93,658.39,1.255,2.9148,3.4935
630,6,410.05,654.26,668.89,1.2717,2.9244,3.5091
633,6,405.01,664.63,679.44,1.2884,2.9338,3.5249
636,6,399.9,675.04,690.04,1.3051,2.9433,3.541
639,6,394.7,685.49,700.69,1.3218,2.9527,3.5573
642,6,389.42,695.98,711.39,1.3385,2.9621,3.5739
645,6,384.06,706.51,722.13,1.3552,2.9715,3.5908
648,6,378.62,717.09,732.93,1.3719,2.9808,3.6079
651,6,373.09,727.7,743.78,1.3886,2.9901,3.6253
654,6,367.49,738.36,754.68,1.4053,2.9993,3.643
657,6,361.81,749.06,765.64,1.422,3.0084,3.661
660,6,356.04,759.8,776.65,1.4388,3.0175,3.6793
663,6,350.21,770.58,787.72,1.4555,3.0265,3.6979
666,6,344.29,781.41,798.84,1.4722,3.0354,3.7168
669,6,338.31,792.28,810.02,1.489,3.0442,3.736
672,6,332.25,803.2,821.26,1.5057,3.0529,3.7556
675,6,326.13,814.15,832.55,1.5225,3.0615,3.7754
678,6,319.95,825.16,843.91,1.5393,3.07,3.7953
681,6,313.72,836.2,855.32,1.5561,3.0783,3.8151
684,6,307.44,847.28,866.8,1.5729,3.0864,3.8343
687,6,301.12,858.4,878.33,1.5897,3.0944,3.8527
690,6,294.79,869.56,889.91,1.6065,3.1022,3.8694
693,6,288.47,880.74,901.54,1.6234,3.1099,3.884
696,6,282.17,891.95,913.21,1.6402,3.1173,3.8958
699,6,275.94,903.17,924.91,1.6569,3.1245,3.9045
702,6,269.79,914.4,936.64,1.6737,3.1315,3.9097
705,6,263.76,925.62,948.37,1.6904,3.1384,3.9115
708,6,257.87,936.83,960.1,1.707,3.145,3.91
711,6,252.14,948.03,971.83,1.7235,3.1514,3.9056
714,6,246.6,959.2,983.53,1.7399,3.1577,3.8986
717,6,241.24,970.34,995.22,1.7563,3.1638,3.8896
720,6,236.09,981.45,1006.9,1.7725,3.1697,3.8789
723,6,231.14,992.53,1018.5,1.7886,3.1756,3.867
726,6,226.39,1003.6,1030.1,1.8046,3.1813,3.8543
729,6,221.85,1014.6,1041.6,1.8204,3.1869,3.8412
732,6,217.5,1025.5,1053.1,1.8362,3.1924,3.8278
735,6,213.35,1036.5,1064.6,1.8518,3.1979,3.8144
738,6,209.38,1047.3,1076,1.8673,3.2033,3.8013
741,6,205.59,1058.2,1087.4,1.8827,3.2086,3.7885
744,6,201.97,1069,1098.7,1.898,3.2139,3.7762
747,6,198.5,1079.8,1110,1.9132,3.2192,3.7643
750,6,195.19,1090.6,1121.3,1.9282,3.2244,3.7531
