phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,C(gr)
1.3448979591836736,2022.1965640514218,0.05566290357717685,0.0004600195041938421,9.869681559724985e-07,1.4621748855749952e-06,0.0001644450803036105,0.19159206161927267,5.738904619243995e-10,4.515666257439556e-10,1.0846917169584858e-16,1.230597458321969e-16,4.323777768151912e-15,2.145697483403332e-16,3.9864949536718513e-13,2.4578752471853977e-12,0.07119002529897869,0.05259370634286008,1.0556968641165425e-08,1.5328681002744624e-09,1.0880154994566393e-14,1.473543360810457e-16,9.994931532039782e-15,3.5950425576126477e-20,2.1613095460104057e-16,4.403795730869648e-21,6.789841059345419e-20,1.9847871290202846e-24,1.6580999198228164e-24,7.658268631337972e-17,1.3146595132039046e-15,6.266418980426759e-19,1.0678022626865233e-09,1.3168874750775432e-09,5.027314984891472e-09,2.0360920433891253e-07,7.288139438883138e-10,2.019871596920897e-05,8.633262676318947e-11,1.0370641202933388e-09,1.26377870058448e-09,1.4875425801355985e-12,8.48884247560124e-09,4.969819585387002e-15,8.864324440244882e-20,6.06972619760055e-16,1.89789672078636e-11,1.1246763930032105e-08,2.9819363505027156e-11,0.6921269780536714,0.0,3.262221653876217e-36,2.5954224480014203e-36,1.4391476531001694e-20,3.0913327100905466e-20,0.0
1.410204081632653,1972.0089085837876,0.06957882991631269,0.0003667841956896246,3.641916236287931e-07,4.265995535329057e-07,9.388981437329692e-05,0.1882283632070684,1.8382431764913184e-10,2.0172819850889014e-10,6.438650228850687e-17,9.805549840356526e-17,5.2731422900179875e-15,2.475142851878875e-16,7.859742546621255e-13,7.542697124605193e-12,0.08041250486367396,0.048606462229103906,1.0553268939841892e-08,2.149501564795097e-09,1.4700759393042463e-14,1.9026860480146095e-16,2.0098444666454728e-14,5.220400136553613e-20,5.838423464567681e-16,1.2008091445136673e-20,3.0047024765105913e-19,8.870802082827307e-24,1.122011038437128e-23,1.0821204728570952e-16,2.907807995623711e-15,1.1344291402705284e-18,5.175936467437857e-10,8.55143773768472e-10,4.693867466629722e-09,3.0500141534436965e-07,5.532452438147316e-10,9.471810833481493e-06,2.3666182710149565e-11,4.841784390348595e-10,6.449669962567843e-10,1.3461819960526973e-12,1.3570841347561911e-08,7.449296041997384e-15,8.435723984142686e-20,4.874638341065551e-16,2.0328616296097034e-11,1.40526932727371e-08,2.284147944515274e-11,0.6879968858207234,0.0,3.231379765842394e-35,3.902072152277428e-35,3.1949009735956224e-20,1.0219070675051899e-19,0.0
1.4755102040816328,1922.9201858623899,0.08403933357153757,0.00028471042206869784,1.3551779080817202e-07,1.2938471254258633e-07,5.363448197580361e-05,0.1841749368354753,6.01559717384391e-11,9.110769849045588e-11,3.5364895892892624e-17,7.145984338103822e-17,5.8340813286069435e-15,2.586093007984936e-16,1.397288151289194e-12,2.0732411950839237e-11,0.08883268665195389,0.045359326793985646,1.0078359975226296e-08,2.85053410737928e-09,1.8392207541070757e-14,2.2726096802921177e-16,3.710713617310186e-14,6.629438550254866e-20,1.3762255052544608e-15,2.8009437540961526e-20,1.13070167275439e-18,3.3056115774349e-23,6.280461637908063e-23,1.3865837221227234e-16,5.791897460191821e-15,1.83934513013489e-18,2.457628868922442e-10,5.37511453688376e-10,4.201520158649611e-09,4.3520589622910005e-07,4.085157514002225e-10,4.5107195156571845e-06,6.735810389346617e-12,2.2973671372107408e-10,3.2858949553173013e-10,1.141249582470587e-12,2.0251966649087433e-08,1.0197575084248737e-14,7.387660443961638e-20,3.7198789402598037e-16,2.08535919791333e-11,1.689483639690478e-08,1.6937107386522015e-11,0.6839130179886492,0.0,2.4661566544056775e-34,4.484883213205287e-34,6.261437342339912e-20,2.9573896925186247e-19,0.0
1.5408163265306125,1874.9234204426875,0.09888488549307564,0.00021599661576611796,5.044953660559804e-08,4.016874267994577e-08,3.05425836896603e-05,0.17959897669467104,1.988498367858173e-11,4.13038837742311e-11,1.8217497516453143e-17,4.8479124352166925e-17,5.9854470431408615e-15,2.501556095002066e-16,2.299429940193597e-12,5.262435140496275e-11,0.09660283078419676,0.04270114113131917,9.2915320155129e-09,3.6278142453923366e-09,2.1708453594229395e-14,2.558208470932245e-16,6.436138611727031e-14,7.600423914486371e-20,2.935077566533964e-15,5.818186548195223e-20,3.7830474184751864e-18,1.078133315744e-22,3.065784779130643e-22,1.651046408328183e-16,1.0692044641601013e-14,2.748587574254118e-18,1.1425899383658799e-10,3.2826793100396475e-10,3.634416423975425e-09,5.988473285149351e-07,2.945566922274103e-10,2.164601816711493e-06,1.9599708571046747e-12,1.0992673361906429e-10,1.6649521324382184e-10,9.188705691044536e-13,2.8726567341827697e-08,1.3033746440757972e-14,6.060768299156557e-20,2.725345371803304e-16,2.0703976225775114e-11,1.975221839049556e-08,1.2234205181107867e-11,0.6798760777637224,0.0,1.5566431259074055e-33,4.248242373254997e-33,1.1193912063626407e-19,7.775271329742816e-19,0.0
1.606122448979592,1827.9821303478511,0.11399464917655384,0.00016054354239323736,1.8674256529914795e-08,1.262159774364889e-08,1.72879011392407e-05,0.17462717481156179,6.583283458558642e-12,1.869535209696157e-11,8.873904312698922e-18,3.096370313371014e-17,5.777664688462018e-15,2.2728909393344005e-16,3.565835116065228e-12,1.2598138061632233e-10,0.10384312955155015,0.04051278823954902,8.325111125101708e-09,4.4747264105631585e-09,2.4476543177291027e-14,2.7478975611523753e-16,1.0653301907111673e-13,8.033200941827207e-20,5.803665158556637e-15,1.1059075102139314e-19,1.1601662618093936e-17,3.1815698764855895e-22,1.3535329771878277e-21,1.856441974566952e-16,1.8649842581159226e-14,3.85831845422335e-18,5.1965608558900595e-11,1.9520699221902513e-10,3.0543635805957334e-09,8.015027555602004e-07,2.0788548448586187e-10,1.040621857963315e-06,5.764445304763291e-13,5.273454502580143e-11,8.364948549051053e-11,7.088032607836088e-13,3.9205851373437844e-08,1.578572216295978e-14,4.711976211570732e-20,1.9294023670688119e-16,2.003003296939434e-11,2.2614598401795854e-08,8.6404033487035e-12,0.67588590913268,0.0,8.530208979294099e-33,3.4925438896967677e-32,1.8661354754566265e-19,1.9045407780450844e-18,0.0
1.6714285714285715,1782.0527434459784,0.12927781798687013,0.00011708625441468504,6.839342187116853e-09,3.9791846148383866e-09,9.70327848484341e-06,0.16935514451020423,2.1684012444360236e-12,8.412720035457355e-12,4.108502593855181e-18,1.8758624593513272e-17,5.300148653475114e-15,1.9591151264375196e-16,5.277167696331117e-12,2.8881388588204264e-10,0.11064681207374137,0.03870208915663512,7.281736424972871e-09,5.38610284689256e-09,2.6593295527502856e-14,2.8409439510706804e-16,1.7017439934902215e-13,7.941052648109722e-20,1.0824888498152281e-14,1.9606719313924842e-19,3.333012124452594e-17,8.69831388938407e-22,5.548165318582818e-21,1.9928668366389688e-16,3.115681342090179e-14,5.155662085529706e-18,2.3094378337970183e-11,1.1316443408390994e-10,2.5029123246138534e-09,1.0499744908218476e-06,1.4381653052013952e-10,4.98900060121396e-07,1.698678972489923e-13,2.5248608737519554e-11,4.1565477978611544e-11,5.268800751281229e-13,5.192712351229956e-08,1.8305423781419603e-14,3.4987902779354177e-20,1.3253629198759282e-16,1.8969496730741383e-11,2.547842866614672e-08,5.9795109074715924e-12,0.6719419987337594,0.0,4.201206971212253e-32,2.5863762325778587e-31,2.9461981781743996e-19,4.425125426500776e-18,0.0
1.7367346938775512,1737.0921812560491,0.14466626079765002,8.386860356089929e-05,2.4682644033405276e-09,1.2500704885237017e-09,5.389555226359987e-06,0.16385513404864238,7.067551113421965e-13,3.750431202126602e-12,1.8137889651818266e-18,1.0833894071664512e-17,4.653548546887848e-15,1.6132197076242301e-16,7.522431867081162e-12,6.412863650752753e-10,0.11708586983314806,0.037198078146663885,6.23653111703002e-09,6.358042877446695e-09,2.8015642295045293e-14,2.844422984650255e-16,2.6450626769236504e-13,7.417021283689805e-20,1.928624257930929e-14,3.287727733651404e-19,9.115566289709051e-17,2.241980197182305e-21,2.1530437538090077e-20,2.058337994019699e-16,5.034744061182302e-14,6.620726159271558e-18,1.0016743297913818e-11,6.399237629730627e-11,2.004989962351402e-09,1.3526046270263268e-06,9.761179399713086e-11,2.376515243074805e-07,4.980573666620957e-14,1.2020986219413738e-11,2.0382231050431577e-11,3.788926778540718e-13,6.716257767083051e-08,2.0476670659889034e-14,2.4946589965353095e-20,8.857897835256161e-17,1.7642364657980806e-11,2.834437282356365e-08,4.0600050501469536e-12,0.6680436825999505,0.0,1.9078731686028645e-31,1.7736520142411173e-30,4.454508029723229e-19,9.882382209921124e-18,0.0
1.802040816326531,1693.0601071502763,0.16010873607730353,5.903536270908036e-05,8.746686864661718e-10,3.8910925740596897e-10,2.9571046335527206e-06,0.15818199643104527,2.2690920585364491e-13,1.651470071665496e-12,7.649871627585161e-19,5.985176522461594e-18,3.930653807327501e-15,1.275437495305059e-16,1.0400508072233318e-11,1.3912257875456245e-09,0.12321603379434447,0.035946026173751186,5.24115817558417e-09,7.3877226356325666e-09,2.8748742590479266e-14,2.7704032643948996e-16,4.0255260498356505e-13,6.59394806977549e-20,3.313479372264293e-14,5.268924418038029e-19,2.402657341802921e-16,5.520594430093949e-21,8.029346903590032e-20,2.0570020372631742e-16,7.92793287473523e-14,8.228453087260393e-18,4.234563013814777e-12,3.530383598996443e-11,1.5728661037067202e-09,1.719655728076588e-06,6.50290522311144e-11,1.1213282493577589e-07,1.4446302701583806e-14,5.673773135410622e-12,9.843728978267147e-12,2.643022170242894e-13,8.522847378667466e-08,2.2217803069936183e-14,1.7144288580329658e-20,5.76987361716218e-17,1.614956903398751e-11,3.121581019734473e-08,2.706556020392548e-12,0.6641902359463145,0.0,8.14614137328579e-31,1.1504989555720811e-29,6.504031570174771e-19,2.1426838017175358e-17,0.0
1.8673469387755104,1649.9192822079176,0.17556652187560964,4.084658235252752e-05,3.03391886055231e-10,1.1942788236542658e-10,1.6001002330794348e-06,0.15237766539804343,7.147615483771457e-14,7.163986659007715e-13,3.085461679156352e-19,3.1699367689379628e-18,3.20592265171674e-15,9.717036704892342e-17,1.402211903448115e-11,2.9692648645136424e-09,0.12908072636105278,0.034903489475750595,4.328312282633397e-09,8.473227980118572e-09,2.883408536485032e-14,2.6336063889564067e-16,6.02785014571759e-13,5.61024710189369e-20,5.529751030749945e-14,8.135020048237795e-19,6.162274504434166e-16,1.312146200263687e-20,2.911813270506627e-19,1.99724809739501e-16,1.223420750964683e-13,9.950246163306984e-18,1.7424203145049502e-12,1.8998778665732245e-11,1.2098079383175207e-09,2.163785566618622e-06,4.253018303017131e-11,5.2266670431668466e-08,4.124779074652655e-15,2.647761855293627e-12,4.673671339535305e-12,1.791638681262209e-13,1.0649548426190408e-07,2.348077901605166e-14,1.1386433979210245e-20,3.6669736163634834e-17,1.4573592280040326e-11,3.409795205417101e-08,1.7719971522847111e-12,0.6603809135779619,0.0,3.320514360090872e-30,7.178237460871494e-29,9.229584609287654e-19,4.5458969255768997e-17,0.0
1.9326530612244899,1607.6353123383217,0.19101018041823364,2.7780701050843484e-05,1.0271032832144276e-10,3.5990491450060036e-11,8.52553133807844e-07,0.14647446140362977,2.2010762357505673e-14,3.054063957607113e-13,1.190492834949802e-19,1.611800993592515e-18,2.5318490653189787e-15,7.152489142492432e-17,1.8512283635289725e-11,6.269518973794118e-09,0.13471408036577162,0.03403729107897531,3.5159808208815057e-09,9.613419402072456e-09,2.83386479587517e-14,2.4495986809076217e-16,8.915215518539358e-13,4.5865837490472175e-20,9.016128593775707e-14,1.217670652564344e-18,1.5498684026366482e-15,3.0353064441994276e-20,1.0367248959787487e-18,1.8899737443145973e-16,1.8585804754927997e-13,1.1755373450773287e-17,6.968291371113431e-13,9.969336619771273e-12,9.131445674199282e-10,2.7006492293653475e-06,2.730514675944907e-11,2.400878660989356e-08,1.154294687828551e-15,1.2187830611619297e-12,2.1776294564426525e-12,1.1816190368403257e-13,1.314009890338735e-07,2.4248066467733186e-14,7.32157341740306e-21,2.275153711350982e-17,1.2979997733704216e-11,3.699733557038178e-08,1.1393712923694781e-12,0.6566149684271754,0.0,1.308054494701306e-29,4.366768979712277e-28,1.2792733502285437e-18,9.496763905423708e-17,0.0
1.9979591836734696,1566.1762704913938,0.20641717719567254,1.856988439095362e-05,3.384384740525194e-11,1.0608090403145079e-11,4.4661797508030235e-07,0.14049752449495084,6.604183357863247e-15,1.2765633883836196e-13,4.393287285312439e-20,7.873847184154776e-19,1.9399232017385236e-15,5.096154264453485e-17,2.4013364585778794e-11,1.315750000845632e-08,0.14014321007023073,0.03332124970261063,2.8111951615573908e-09,1.0807827726378333e-08,2.7345548803577776e-14,2.2334820975282813e-16,1.3064517106574571e-12,3.61387444453108e-20,1.44297051644392e-13,1.7758799412477433e-18,3.847063022027658e-15,6.879775320264201e-20,3.652934011736861e-18,1.7471251298863832e-16,2.7897190900118587e-13,1.3612172782645495e-17,2.704317566484579e-13,5.097770231076761e-12,6.766688677376215e-10,3.349670450432075e-06,1.7204444216751728e-11,1.0844244767745326e-08,3.153379904770891e-16,5.52151141907146e-13,9.940044378821552e-13,7.587352846527723e-14,1.604641704676483e-07,2.4528283526318855e-14,4.563423863483618e-21,1.3783879976392723e-17,1.141933642703004e-11,3.9921552272057905e-08,7.193321401686613e-13,0.6528916598022709,0.0,5.030202277637581e-29,2.61951922540563e-27,1.738808520805631e-18,1.9636781604966142e-16,0.0
2.063265306122449,1525.5123439352633,0.22177012465942253,1.2196133657498431e-05,1.0825258788500304e-11,3.047068286513364e-12,2.2969009666881046e-07,0.13446661182083705,1.924507745112274e-15,5.220079693076697e-14,1.5496762195585008e-20,3.696458538137347e-19,1.4441477080577523e-15,3.51927174099558e-17,3.068886799646112e-11,2.7554269079529514e-08,0.14538991568246487,0.03273447497403299,2.2131841966680847e-09,1.205657632218705e-08,2.594629933241813e-14,1.9990145326373193e-16,1.901856510532816e-12,2.7504512500260634e-20,2.2756047231704944e-13,2.5338715208705553e-18,9.47530604547248e-15,1.5365441647322806e-19,1.2824846040162545e-17,1.5805549646733832e-16,4.149787612007294e-13,1.5489085256587916e-17,1.0167951084024487e-13,2.5381985593841777e-12,4.924149675263898e-10,4.13503688576575e-06,1.0634282947600945e-11,4.8060536144290895e-09,8.378317518259705e-17,2.45676933142439e-13,4.437320117697252e-13,4.745031971019701e-14,1.9430493516869412e-07,2.4351252731866895e-14,2.759063795566315e-21,8.153811006363272e-18,9.929146744267992e-12,4.2879125470567916e-08,4.457438405766315e-13,0.649210257074888,0.0,1.904439672329453e-28,1.564563500854927e-26,2.3251383859898447e-18,4.036402739271817e-16,0.0
2.1285714285714286,1485.6155497141071,0.23705547076352101,7.866705620241718e-06,3.3522281834766504e-12,8.499899080147855e-13,1.1579295368109047e-07,0.12839744013247179,5.42961522653678e-16,2.083613613748383e-14,5.219858601893457e-21,1.6673941088911307e-19,1.0455482496354077e-15,2.3575105742669157e-17,3.872821458926039e-11,5.7781113889693106e-08,0.15047196928000395,0.032260079593242307,1.715935384948026e-09,1.3360324847765385e-08,2.423459583131982e-14,1.7580799860578975e-16,2.756402295620747e-12,2.0253281604109806e-20,3.5477960815646265e-13,3.549080879831965e-18,2.3266079963830826e-14,3.3978796115176164e-19,4.5131365666458264e-17,1.4011962464596454e-16,6.133253170321794e-13,1.7355541896491987e-17,3.697364730600146e-14,1.2293864419804202e-12,3.5189954945147524e-10,5.086992055501729e-06,6.444793473448598e-12,2.085627861396288e-09,2.1572241441476857e-17,1.0714203697284966e-13,1.933819551321765e-13,2.8903340191085695e-14,2.336679729374761e-07,2.3762927870002644e-14,1.6187054507248252e-21,4.708099474135387e-18,8.535901417264264e-12,4.587948570738741e-08,2.709560465184879e-13,0.6455700405745554,0.0,7.150696523743707e-28,9.38308223160257e-26,3.0669991741479724e-18,8.279050993995222e-16,0.0
2.193877551020408,1446.4595245291027,0.25226249709111,4.980580179209501e-06,1.0022936171667812e-12,2.2948273307643636e-13,5.713198434044275e-08,0.12230270692794684,1.4784186044494761e-16,8.099978120885404e-15,1.67681622662715e-21,7.223116073554173e-20,7.366344748079302e-16,1.5326808285368506e-17,4.8352782351683705e-11,1.217058429592726e-07,0.1554040962680842,0.03188419330553058,1.3102119165569846e-09,1.4720230028300192e-08,2.230151760074082e-14,1.5204320714117192e-16,3.984877934915332e-12,1.4446382608569686e-20,5.483676995749885e-13,4.893880274478506e-18,5.719109361426234e-14,7.471254178861114e-19,1.6004310588447456e-16,1.2185238360461029e-16,9.026549208933976e-13,1.9182724083853883e-17,1.2978369959908128e-14,5.786115289312147e-13,2.4693088509854793e-10,6.243521782590187e-06,3.826918570643216e-12,8.843942814986922e-10,5.36354705149203e-18,4.570497268607273e-14,8.212631689230708e-14,1.714497368081344e-14,2.7945369066219423e-07,2.2820504339986288e-14,9.21563543050672e-22,2.652196584644962e-18,7.256829678412746e-12,4.893301555503557e-08,1.6146546610307228e-13,0.6419703014302105,0.0,2.680002320898732e-27,5.693421747511936e-25,3.9996555003739514e-18,1.7000889602818562e-15,0.0
2.259183673469388,1408.0193782750252,0.26738252090446907,3.093093497083787e-06,2.88549319622443e-13,5.975946678195558e-14,2.7544135406236778e-08,0.11619288917157378,3.8726576189211596e-17,3.059629292948069e-15,5.129099970198289e-22,3.0025838236011467e-20,5.052178391936796e-16,9.672129521373357e-18,5.982362507792769e-11,2.582254848104265e-07,0.16019873468800858,0.03159519260378029,9.850924024606455e-10,1.6137919206131876e-08,2.023196780050705e-14,1.2936425023997382e-16,5.756031761597069e-12,9.989552296352917e-21,8.4241173945701e-13,6.659950695563488e-18,1.4127155537752254e-13,1.6396026682900888e-18,5.747160743678923e-16,1.0402623654958969e-16,1.3254901117059903e-12,2.0944212604284513e-17,4.3887911045394566e-15,2.6428589944635625e-13,1.7008675006906294e-10,7.652567777356403e-06,2.224756730784982e-12,3.6568367019915643e-10,1.2831620827939704e-18,1.903194306114786e-14,3.3922843895732475e-14,9.900043791258876e-15,3.3275836530442086e-07,2.1587917282730035e-14,5.090229553569936e-22,1.4566058471008477e-18,6.101581008109019e-12,5.205117686707285e-08,9.42509793819407e-14,0.6384103405369782,0.0,1.0084746319605352e-26,3.519700146718313e-24,5.1666964994426025e-18,3.5056908487618235e-15,0.0
2.3244897959183675,1370.2716458965103,0.2824082063862166,1.8827617542443408e-06,7.975541398898307e-14,1.4957996806013008e-14,1.2953608469575467e-08,0.11007689794890128,9.726641978855857e-18,1.120263709995431e-15,1.491187652760753e-22,1.1964229041421885e-20,3.373348226841842e-16,5.924188560627808e-18,7.345140295113165e-11,5.533545564443831e-07,0.16486662902688962,0.031383081369639985,7.29104883811778e-10,1.7615471525350904e-08,1.8102192146913857e-14,1.0831965828916093e-16,8.31993467671907e-12,6.7000391474018954e-21,1.2891456630582443e-12,8.964244396620463e-18,3.519119995644225e-13,3.603626395246996e-18,2.0995298806904513e-15,8.722937600804423e-17,1.9455147323012803e-12,2.2616535851151414e-17,1.4266969000256891e-15,1.169866728117042e-13,1.1495083323013509e-10,9.374947352509352e-06,1.2650623833047627e-12,1.4712285350406933e-10,2.9431155113253755e-19,7.719752908537432e-15,1.36010702234178e-14,5.561655168320366e-15,3.949266762340685e-07,2.01318602409645e-14,2.7265302697962046e-22,7.792640107501266e-19,5.073719433069548e-12,5.524661020363889e-08,5.384271451252629e-14,0.6348894668793508,0.0,3.830752232832984e-26,2.2314649375317177e-23,6.622415491251746e-18,7.279381861687783e-15,0.0
2.389795918367347,1333.1944167592906,0.29733287378696316,1.1222907846208216e-06,2.110132791877582e-14,3.585875274522104e-15,5.9317234601053025e-09,0.10396266066524378,2.334301906635803e-18,3.965809144646876e-16,4.112065950697685e-23,4.5637812034059866e-21,2.1925388704921138e-16,3.5208010313242376e-18,8.960920444765536e-11,1.200675821131892e-06,0.16941728657549807,0.031238974307202787,5.310249382891592e-10,1.915539775460589e-08,1.5978216897226356e-14,8.926876448215212e-17,1.2050359847858143e-11,4.359827498479689e-21,1.969328132935916e-12,1.1957202878725086e-17,8.869961306420458e-13,7.957802107185422e-18,7.837021192354274e-15,7.187170373684251e-17,2.85903243363582e-12,2.4179619848199373e-17,4.448158337170594e-16,5.010689552709431e-14,7.618209896250758e-11,1.148821801485336e-05,7.028968904420183e-13,5.7464429722698756e-11,6.447691741724468e-20,3.043515695805115e-15,5.282029169011926e-15,3.03756935008581e-15,4.676207846425698e-07,1.8518402321008363e-14,1.415358447645e-22,4.0569255604073493e-19,4.1720462645624335e-12,5.8533267108525866e-08,3.007226797442254e-14,0.6314069952521432,0.0,1.4764104612810784e-25,1.4600126811777097e-22,8.434983746277476e-18,1.5260688973742047e-14,0.0
